Event_ID,Source_Event_IDs,Event_Name,Event_Type,Country,Country_Code,Location,Latitude,Longitude,Date,Year,Month,Day,Time,Severity,Population_Affected,Fatalities,People_Displaced,Financial_Loss,Alert_Level,Source,Comments,External_Links
d198ced7dd54ed87b7f218f322b44b00,['TC-2008-000177-THA'],Tropical Cyclone,TC,Thailand,THA,[],[15.870032],[100.992541],2008/10/1,2008,10,1,,,,,,,,['Government of Thailand'],"[""Si Sa Ket distributed survival bags and dried foods to help over 1,600 floods' victims today after Mekhla stock wreaked havoc to the area.""]",[]
764043a6fd8f008ffa27eebfcc57ca97,['TC-2011-000095-THA'],Tropical Cyclone,TC,Thailand,THA,[],[15.870032],[100.992541],2011/8/3,2011,8,3,,,,,,,,['Government of Thailand'],"['The Department of Disaster Prevention and Mitigation (DDPM) has concluded that there are almost 200,000 people and 30,000 rai of farmland in 15 provinces under impact of tropical storm Nock Ten.']",[]
9b6eddbe3c48e3a477e456c2189c7638,['TC-2018-000136-THA'],Tropical Cyclone,TC,Thailand,THA,[],[18.7815167243497],[100.772705078125],2018/8/14,2018,8,14,,,,,,,,[],"['From 17-19 August, Typhoon Bebinca caused flash floods and landslides in six Northern provinces of Thailand - Nan, Chiangrai, Lampang, Payao, Chiang Mai and Mae Hong Son. More than 9,000 households have been affected.']",[]
2f0e0e8a8aa303f785964e9c45c5400b,['TC-2019-000001-THA'],Tropical Cyclone,TC,Thailand,THA,[],[8.65162637900576],[99.970703125],2019/1/4,2019,1,4,,,,,,,,[],"['Tropical storm Pabuk made landfall on 4 January at 05.45 UTC in the province of Nakhon Si Thammarat in Thailand, causing damage to houses and infrastructure, leaving up to 200 000 persons without electricity']",[]
16565ebfe1e6c4275d4e5a2a7594081e,['TC-2020-000141-THA'],Tropical Cyclone,TC,Thailand,THA,[],[16.6782930982885],[101.4208984375],2020/5/17,2020,5,17,,,,,,,,[],"['Heavy rain, strong winds and thunderstorms affected the country since 17 May, leading to casualties and damage.\nAccording to ASEAN Coordinating Centre for Humanitarian Assistance (AHA Centre), 1,115 people have been affected and 223 houses damaged across northern, northeastern, and central provinces.']",[]
3e7343d132ef36abfbb29b4a5a6afce8,['TC-2024-000161-THA'],Tropical Cyclone,TC,Thailand,THA,['Chiang Rai Province and Chiang Mai Province'],[19.9268733489471],[99.8932739320313],2024/9/10,2024,9,10,,,,,,,,['ECHO'],"['At least two people were killed and hundreds stranded in Thailand after heavy rains swept through two northern provinces, Chiang Rai and Chiang Mai, swelling rivers, inundating settlements and triggering mudslides, authorities said on 11 September. The adverse weather, which comes in the wake of Typhoon Yagi has impacted about 9,000 households in Thailand. Other northern provinces including Mae Hong Son, Nan, Phayao, Lampang, Phrae, Uttaradit, and Tak also faced flooding and landslides.']",[]
7bd521c8949bf168d6e990cbeb82da7e,['TC-2021-000033-TLS'],Tropical Cyclone,TC,Timor Leste,TLS,[],[-8.55929390330203],[125.56884765625],2021/4/9,2021,4,9,,,,,,,,[],"['Tropical Cyclone SEROJA formed over the Savu Sea (eastern Indonesia, bordering Timor-Leste) on 4 April, moving south-west towards the Western Australia coast. On 6 April at 0.00 UTC its centre was approx. 130 km south of Sumba Island (East Nusa Tenggara) and 730 km north-west of Derby Town (Western Australia), with maximum sustained winds of 102 km/h. Following its passage, the Indonesian National Board for Disaster Management reports 128 fatalities, 72 people missing and 8,424 people displaced in East Nusa Tenggara. The Government of Timor-Leste reports 27 fatalities and 7,000 displaced in Dili.']",[]
edf3abd0bf0a4af10ec1a355ddd536ab,['TC-2010-000025-TON'],Tropical Cyclone,TC,Tonga,TON,[],[-21.178986],[-175.198242],2010/2/15,2010,2,15,,,,,,,,['ABC'],"[""Cyclone Rene hit Tonga's main island Tongatapu and caused major damages to crops, vegetation and buildings.""]",[]
3712a4f32e509c7369e69e97fc01e7d6,['TC-2011-000012-TON'],Tropical Cyclone,TC,Tonga,TON,[],[-21.178986],[-175.198242],2011/1/26,2011,1,26,,,,,,,,['OCHA ROAP'],"[""Wilma upgraded to Category 4 cyclone on 26 Jan, which hit Samoa, Vava'u Islands, Tonga. Initial reports indicate substantial damage to agriculture in Tonga, minor damage to houses, no death or injury.""]",[]
27e56142c8749f1953afa89690885401,['TC-2014-000003-TON'],Tropical Cyclone,TC,Tonga,TON,[],[-21.178986],[-175.198242],2014/1/11,2014,1,11,,,,,,,,['OCHA'],"[""Tropical Cyclone Ian passed east of Tonga's Vava'u island group and over the eastern islands of the Ha'apai group on 11 Jan 2014, killing on person and causing significant damage to homes, infrastructure and vegetation. Small buildings and dwellings have either been heavily damaged or destroyed, with many people remaining in evacuation shelters.""]",[]
36b324fe72cc6021d7971a89a054edbb,['TC-2016-000014-TON'],Tropical Cyclone,TC,Tonga,TON,[],[-21.178986],[-175.198242],2016/2/15,2016,2,15,,,,,,,,['OCHA'],"[""People in Fiji's Southern Lau Group of islands are on alert for a possible severe tropical cyclone with winds gusting to 180 kmph. Category 3 Tropical Cyclone Winston started moving northeastward and is forecast to pass close to Fiji's Ono-i-Lau before moving over the islands of the Vava'u and Ha'apai groups in central Tonga. It will be the second time the Lau Group has been impacted by a cyclone this year. Fijian authorities are issuing regular warnings and OCHA has been in touch with the NDMO in Tonga where early preparations are also underway.""]",[]
7016685f10d7f5da16fe72ab412e0cb3,['TC-2018-000102-TON'],Tropical Cyclone,TC,Tonga,TON,[],[-21.178986],[-175.198242],2018/2/5,2018,2,5,,,,,,,,['ReliefWeb - OCHA'],['Tropical Cyclone Gita'],[]
9c7ac5998b3db6133739b57c0464149d,['TC-2004-000089-TTO'],Tropical Cyclone,TC,Trinidad & Tobago,TTO,[],[10.691803],[-61.222503],2004/9/8,2004,9,8,,,,,,,,['CDERA (Caribbean Disaster Emergency Responce Agency) Situation Report'],"['In Tobago 14 villages reported damage, 33 homes reported either total or partial roof damage, utility down across many areas of the island.\nThe International Federation of the Red Cross in Trinidad reports that damage has been concentrated in the northern part of the island Charlotteville and Speyside are without power at this time, as are some other areas.']",[]
2cc503918fbe459a3731b34b723fa36a,['TC-2005-000115-TTO'],Tropical Cyclone,TC,Trinidad & Tobago,TTO,[],[10.691803],[-61.222503],2005/7/15,2005,7,15,,,,,,,,['CDERA'],['Hurricane Emily. About 40 per cent of population lost electricity. One northern town is without communication and cut off. Two homes reported damaged or destroyed. Another 16 homes sustained roof damage.'],[]
b7312eb0c2d7de7a148c520aefba9698,['TC-2008-000147-TCA'],Tropical Cyclone,TC,Turks & Caicos,TCA,[],[43.7045454],[-79.3666865999999],2008/8/31,2008,8,31,,,,,,,,['NOAA as of 31 Aug 2008'],"['Regarding Tropical Storm Hanna, the government of the Bahamas has issued a tropical storm warning for all of the Turks and Caicos Islands.']",[]
d713b3cad7689695418018fe7ae0c791,['TC-1965-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Florida, Louisiana']",[37.09024],[-95.712891],1965/9/8,1965,9,8,,,,,,,,['National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)'],['NOAA reports $1.4205 billion in losses killing 75 people.'],[]
5b2a02cd0ccc36881a6453a475896b1a,['TC-1969-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Mississippi, Louisiana, Alabama']",[37.09024],[-95.712891],1969/8/14,1969,8,14,,,,,,,,['National Hurricane Center (http://www.nhc.noaa.gov/HAW2/english/history.shtml#camille)'],"['This powerful, deadly, and destructive hurricane formed just west of the Cayman Islands on August 14. It rapidly intensified and by the time it reached western Cuba the next day it was a Category 3 hurricane. Camille tracked north-northwestward across the Gulf of Mexico and became a Category 5 hurricane on August 16. The hurricane maintained this intensity until it made landfall along the Mississippi coast late on the 17th. Camille weakened to a tropical depression as it crossed Mississippi into western Tennessee and Kentucky, then it turned eastward across West Virginia and Virginia. The cyclone moved into the Atlantic on August 20 and regained tropical storm strength before becoming extratropical on the 22nd. A minimum pressure of 26.84 inches was reported in Bay St. Louis, Mississippi, which makes Camille the second most intense hurricane of record to hit the United States. The actual maximum sustained winds will never be known, as the hurricane destroyed all the wind-recording instruments in the landfall area. The estimates at the coast are near 200 mph. Columbia, Mississippi, located 75 miles inland, reported 120 mph sustained winds. A storm tide of 24.6 ft occurred at Pass Christian, Mississippi. The heaviest rains along the Gulf Coast were about 10 inches. However, as Camille passed over the Virginias, it produced a burst of 12 to 20 inch rains with local totals of up to 31 inches. Most of this rain occurred in 3 to 5 hours and caused catastrophic flash flooding. The combination of winds, surges, and rainfalls caused 256 deaths (143 on the Gulf Coast and 113 in the Virginia floods) and $1.421 billion in damage.']",[]
4d8236a2d5d41d03d81544ebc8d340c4,['TC-1972-000002-USA'],Tropical Cyclone,TC,United States,USA,"['Lanfall: Florida Panhandle; most impacted states: Florida, Georgia, South Carolina, North Carolina, Pennsylvania, New York']",[37.09024],[-95.712891],1972/6/19,1972,6,19,,,,,,,,['National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)'],['NOAA reports $2.1 billion in losses. Agnes caused 122 deaths in the United States. Nine of these were in Florida (mainly from severe thunderstorms) while the remainder were associated with the flooding.'],[]
35fc9642cdbbfe9e04487db52e227897,['TC-1979-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Alabama, Mississippi']",[37.09024],[-95.712891],1979/9/12,1979,9,12,,,,,,,,"['National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf), http://www.geocities.com/hurricanene/hurricanefrederic.htm']",['NOAA reports $2.3 billion in losses.'],[]
c209d64601e6f50758d6dcf38e3f46aa,['TC-1980-000003-USA'],Tropical Cyclone,TC,United States,USA,['Louisiana and Texas'],[39.452736],[-91.0587709],1980/8/7,1980,8,7,,,,,,,,[],['Hurricane Allen affected Louisiana and Texas when it made landfall on August 7. The storm caused more than $2 billion in damage.'],[]
46eaaa0392e229a3c18ffe1dc200b839,['TC-1983-000001-USA'],Tropical Cyclone,TC,United States,USA,['Texas'],[37.09024],[-95.712891],1983/8/16,1983,8,16,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)']",['Hurricane Alicia (category 3 hurricane) hit Texas causing $3.0 (5.9) billion damage/costs; 21 deaths.'],[]
a44fb69f68ccb79ead6050a54a0d2156,['TC-1985-000002-USA'],Tropical Cyclone,TC,United States,USA,"['Mississippi, Alabama, Florida']",[34.7197105],[-87.8044884],1985/0/0,1985,0,0,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)']",['Hurricane Elena (category 3 hurricane) hit Florida to Louisiana; $1.3 (2.4) billion damage/costs; 4 deaths.'],[]
dc315106b87397324268f807aea8b58a,['TC-1985-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Louisiana, Mississippi, Alabama, Florida']",[26.5874573],[-81.6582994],1985/10/26,1985,10,26,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)']",['Hurricane Juan (category 1 hurricane) hit Louisiana and Southeast U.S causing severe flooding; $1.5 (2.8) billion damage/costs; 63 deaths.'],[]
3a55ef80ae1f23ed4de5b87946da3495,['TC-1985-000005-USA'],Tropical Cyclone,TC,United States,USA,[],[37.09024],[-95.712891],1985/8/30,1985,8,30,,,,,,,,['NCDC'],['Hurricane Elena was listed as a Category 3 hurricane as it made landfall from Florida to Louisiana causing more than $3 billion in damage.'],[]
e995668ebbc827ba8a1b1b4007fe55b7,['TC-1985-000006-USA'],Tropical Cyclone,TC,United States,USA,['Eastern Seaboard'],[34.5350673],[-78.7756377],1985/9/26,1985,9,26,,,,,,,,['NCDC'],['Hurricane Gloria struck the eastern seaboard and caused more than $11 billion worth of damage to states from North Carolina to Maine.'],[]
d5bfd2eed2353f89c91593e5ddc4cb18,['TC-1989-000002-USA'],Tropical Cyclone,TC,United States,USA,"['Landfall: South Carolina, most impacted states: South Carolina, North Carolina, Puerto Rico, U.S. Virgin Islands']",[37.09024],[-95.712891],1989/9/21,1989,9,21,,,,,,,,['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)'],"['Hurricane Hugo (category 4 hurricane) devastated South and North Carolina with ~ 20-foot storm surge and severe wind damage after hitting Puerto Rico and the U.S. Virgin Islands; over $9.0 (13.9) billion damage/costs (about $7.1 (10.9) billion in Carolinas); 86 deaths (57--U.S. mainland, 29--U.S. Islands).']",[]
a4546068f685f8e6d35bcf76b4890ea1,['TC-1991-000002-USA'],Tropical Cyclone,TC,United States,USA,"['Landfall: Block Island, Rhode Island; most impacted states: North Carolina, Rhode Island, New England']",[41.4570447],[-71.6633979],1991/8/19,1991,8,19,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf, http://www.erh.noaa.gov/er/box/hurricanebob.htm)']","['Hurricane Bob (category 2) hit mainly coastal North Carolina, Long Island, and New England. NOAA reports $1.5 billion in damages. Bob was responsible for six deaths in the region, all in Connecticut.']",[]
675924340daaaf55fd0bad7c2ac8e01e,['TC-1992-000002-USA'],Tropical Cyclone,TC,United States,USA,"['Most impacted states: Florida, Louisiana']",[37.09024],[-95.712891],1992/8/25,1992,8,25,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf, http://www.nhc.noaa.gov/1992andrew.html)']","['Hurricane Andrew (category 5) hit Florida and Louisiana, high winds damage or destroy over 125,000 homes. NOAA reports $26.5 billion in damages. NOAA reports 23 direct deaths (38 indirect deaths).']",[]
7bc48b10285bd0d8555bd46458e96cd7,['TC-1992-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Landfall: Kauai, Hawaii']",[37.09024],[-95.712891],1992/9/0,1992,9,0,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)']",['Hurricane Iniki (category 4) hit Hawaiian island of Kauai; about $1.8 (2.4) billion damage/costs; 7 deaths.'],[]
4e5dff62456275172b2758046981f040,['TC-1994-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Landfall: Destin, Florida; most impacted states: Florida, Georgia, Alabama']",[32.3182314],[-86.902298],1994/7/3,1994,7,3,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), http://www.nws.noaa.gov/oh/hrl/surveys/alberto/execsum.htm']","['Remnants of slow-moving Alberto brought torrential 10-25 inch rains in 3 days, widespread flooding, and agricultural damage in parts of Georgia, Alabama, and panhandle of Florida. Overall, flash flooding and flooding caused by the rainfall from Alberto took 33 lives, destroyed thousands of homes (including some entire communities), forced approximately 50,000 people to be evacuated, and caused property damage (including lost crops) estimated as high as $750 million.']",[]
a51e54cd2a0ec3ea0664bac56dfaf05e,['TC-1995-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Landfall: Pensacola Beach, Florida; most impacted states: Florida, Alabama, Georgia']",[37.09024],[-95.712891],1995/10/0,1995,10,0,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf, http://www.nhc.noaa.gov/1995opal.html)']","['Hurricane Opal struck as a category 3 and impacted the Florida panhandle, Alabama, western Georgia, eastern Tennessee, and the western Carolinas, causing storm surge, wind, and flooding damage. NOAA reports $3 billion in damages. There were 9 direct deaths: Florida (1 from a tornado), Alabama (2 from a tree falling on a mobile home), Georgia (5 from falling trees), and North Carolina (1 from a tree falling on a mobile home).']",[]
818632c016fe080d4a7e43f013648b26,['TC-1996-000003-USA'],Tropical Cyclone,TC,United States,USA,"['Landfall: Cape Fear, North Carolina; most impacted states: North Carolina, Virginia']",[37.09024],[-95.712891],1996/9/6,1996,9,6,,,,,,,,"['National Climatic Data Center (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron), National Hurricane Center (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf, http://www.nhc.noaa.gov/1996fran.html)']","['Category 3 hurricane strikes North Carolina and Virginia, over 10-inch 24-hour rains in some locations and extensive agricultural and other losses NOAA reports $3.2 billion in damages. According to Associated Press reports, Hurricane Fran was responsible for 34 deaths. Most of the deaths were caused by flash flooding in the Carolinas, Virginia, West Virginia and Pennsylvania. Twenty-one died in North Carolina alone. However, the total death count will likely be revised downward in the next update of this report based on data from NWS personnel to be published in Storm Data, since the NWS attempts to list deaths directly attributable to the weather. For example, most vehicle accidents and heart attacks from over-exertion after a hurricane are not considered direct deaths. The Property Claim Services Division of the American Insurance Services Group reports that Fran caused an estimated $1.6 billion dollars in insured property damage to the United States.']",[]
74012bdba4316fc7e4ebe61b8afe16f9,['TC-1998-000003-USA'],Tropical Cyclone,TC,United States,USA,"['North Carolina, Virginia']",[37.09024],[-95.712891],1998/8/27,1998,8,27,,,,,,,,"['SHELDUS, NOAA\n(http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)\n(http://www.nhc.noaa.gov/1998bonnie.html)']","['Hurricane Bonnie made landfall as a category 3 hurricane striking eastern North Carolina and Virginia with extensive agricultural damage due to winds and flooding, with 10-inch rains in 2 days in some locations.\nNOAA reports $720 million in damges. Three people died as a consequence of Bonnie. A 12-year old girl was killed when a large tree fell on her home in Currituck County, NC. Another person was caught in rip currents and drowned in Rehoboth Beach, Delaware. The third person died in Cape Cod in a rowboat accident when choppy seas overturned the boat. The last one may have been indirectly related to Bonnie.']",[]
e3ce8c052b92f06eb8c124d390af9c20,['TC-1998-000001-USA'],Tropical Cyclone,TC,United States,USA,"['Mississippi, Florida, Louisiana, Alabama']",[32.3182314],[-86.902298],1998/9/25,1998,9,25,,,,,,,,"['SHELDUS, NOAA\n(http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)\n(http://www.nhc.noaa.gov/1998georges.html)']","['Hurricane Georges made landfall as a category 2 hurricane striking Puerto Rico, Florida Keys, and Gulf coasts of Louisiana, Mississippi, Alabama, and Florida panhandle, 15-30 inch 2-day rain totals in parts of AL/FL . NOAA reports $1.155 billion in damages  and one direct death in Alabama.']",[]
c96ce6cd55cf469ac6941879baf42536,['TC-1999-000001-USA'],Tropical Cyclone,TC,United States,USA,[],[37.09024],[-95.712891],1999/9/16,1999,9,16,,,,,,,,"['SHELDUS, NOAA\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)\n(http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)\n(http://www.nhc.noaa.gov/1999floyd.html)']","['Hurricane Floyd made landfall as a large category 2 hurricane in eastern NC, causing 10-20 inch rains in 2 days, with severe flooding in NC and some flooding in SC, VA, MD, PA, NY, NJ, DE, RI, CT, MA, NH, and VT. NOAA reports $4.5 billion in damages. There were 57 deaths that were directly attributable to Floyd, 56 in the United States and 1 in Grand Bahama Island. The death toll by state is as follows: North Carolina 35, Pennsylvania 6, New Jersey 6, Virginia 3, Delaware 2, New York 2, Connecticut 1, and Vermont 1. Most of these deaths were due to drowning in freshwater flooding. Floyd was the deadliest hurricane in the United States since Agnes of 1972. In the United States, the Property Claims Services Division of the Insurance Services Office reports that insured losses due to Floyd totaled 1.325 billion dollars.']",[]
7b3b0b45f6c45c3c200c697dc9f88ad6,['TC-2001-000785-USA'],Tropical Cyclone,TC,United States,USA,"['Southeast Texas, Houston metropolitan area']",[31.787718],[-106.444998],2001/6/5,2001,6,5,,,,,,,,['SHELDUS\nNOAA\n(http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)\n(http://www.srh.noaa.gov/hgx/projects/allison01/synopsis.htm)'],"['The persistent remnants of Tropical Storm Allison produced rainfall amounts of 30-40 inches in portions of coastal Texas and Louisiana, causing severe flooding especially in the Houston area. The storm then moved slowly northeastward; fatalities and significant damage reported in TX, LA, MS, FL, VA, and PA. NOAA reports $5 billion in damages. Twenty-two deaths were caused by Allison, with each of these fatalities occurred in Harris County.']",[]
ae14bfff54df8f5c696a9b264dbeac42,['TC-2003-000002-USA'],Tropical Cyclone,TC,United States,USA,"['North Carolina, Virginia, Maryland, Delaware, West Virginia, New Jersey, New York, Pennsylvania']",[37.09024],[-95.712891],2003/9/18,2003,9,18,,,,,,,,['SHELDUS\nNOAA\n(http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)\n(http://www.nhc.noaa.gov/2003isabel.shtml)'],"['Hurricane Isabel made landfall as a category 2 hurricane in eastern North Carolina. The storm caused considerable storm surge damage along the coasts of Maryland, North Carolina and Virginia, with wind damage and some flooding due to 4-12 inch rains in NC, VA, MD, DE, WV, NJ, NY, and PA.\nNOAA reports damages of $3.37 billion.\nIsabel is directly responsible for 16 deaths: 10 in Virginia, and 1 each in North Carolina, Maryland, New Jersey, New York, Rhode Island, and Florida. The deaths in Florida and Rhode Island were drownings in high surf generated by Isabel. Isabel was indirectly responsible for 34 deaths: 22 in Virginia, 6 in Maryland, 2 in North Carolina and Pennsylvania, and 1 each in New Jersey and the District of Columbia.']",[]
1e4afae4e22757895930735e2f0dd520,['TC-2004-000073-USA'],Tropical Cyclone,TC,United States,USA,['Florida'],[27.6648274],[-81.5157535],2004/8/17,2004,8,17,,,,,,,,['FEMA'],['Hurricane Charley has killed 19 people in Florida and caused damage estimated to cost at least 11 billion dollars.'],[]
6e0680894c84d38e02422a1c991637ca,['TC-2004-000086-USA'],Tropical Cyclone,TC,United States,USA,"['Richmond, Virginia']",[37.5407246],[-77.4360481],2004/8/31,2004,8,31,,,,,,,,['Reuters'],['Tropical Storm Gaston raced out to sea on Tuesday after swamping Virginia and killing five people.'],[]
3b7c9bafd21e48bbfc3452ce200d8b6e,['TC-2004-000089-USA'],Tropical Cyclone,TC,United States,USA,[],[37.09024],[-95.712891],2004/9/18,2004,9,18,,,,,,,,['AP'],['Ivan killed at least 40 people in the United States.'],[]
1d5f0673788d5504724fe277a0ca8cd9,['TC-2004-000098-USA'],Tropical Cyclone,TC,United States,USA,"['East-central Florida, South Carolina']",[37.09024],[-95.712891],2004/9/26,2004,9,26,,,,,,,,['SHELDUS\nNOAA(http://www.nhc.noaa.gov/2004jeanne.shtml)\n    (http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)'],"['Hurricane Jeanne made landfall as a category 3 hurricane in east-central Florida. The storm caused considerable wind, storm surge, and flooding damage in Florida, with some flood damage also in the states of Delaware, Georgia, Maryland, New Jersey, New York, North Carolina, Pennsylvania, South Carolina, and Virginia. Puerto Rico was also affected (http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron). NOAA reports $6.9 billion in damages . One direct death was reported from Puerto Rico, three direct deaths were reported in Florida, and one direct death was reported from South Carolina. In Clay County, Florida, a boy was playing outside during high winds and an oak tree limb fell striking him on the head. In Brevard County, Florida, a man was driving his truck onto a flooded road but the flow carried his truck into a drainage canal where the truck then submerged and he drowned. In Indian River County, Florida, an elderly woman was leaving her home to go to a shelter when a door was blown open by wind throwing her to the ground causing fractures. She was hospitalized for her injuries and died a few days later. In Fairfield County, South Carolina, a man died in a tornado on 27 September. In Patrick County, Virginia, a female drowned in a flash flood near her home.']",[]
20b02e4d79f3713e988915a7cb85bc09,['TC-2004-000158-USA'],Tropical Cyclone,TC,United States,USA,"['Florida, Georgia, South Carolina, North Carolina, New York']",[37.09024],[-95.712891],2004/9/6,2004,9,6,,,,,,,,['SHELDUS\nNOAA\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)\n(http://www.nhc.noaa.gov/2004frances.shtml)\n(http://www.nhc.noaa.gov/2004frances.shtml)'],"['Hurricane Frances made landfall in east-central Florida as a category 2 storm. It caused significant wind, storm surge, and flooding damage in Florida, along with considerable flood damage in the states of Georgia, New York, North Carolina, and South Carolina (5-15 inch rains). NOAA reports damages of $8.9 billion. Frances is directly responsible for seven deaths - five in Florida, one in the Bahamas, and one in Ohio. Three deaths were caused by wind, two by storm surge, one by freshwater flooding, and one by lightning. The hurricane is indirectly responsible for 42 deaths - 32 in Florida, 8 in Georgia, 1 in the Bahamas, and 1 in Ohio. The American Insurances Service Group reports that Frances causes $4.43 billion in damage to insured property in the United States, with $4.11 billion occurring in Florida.']",[]
e5af3bff5b35469c4dfeb53c6e76cf41,['TC-2005-000178-USA'],Tropical Cyclone,TC,United States,USA,['Southeastern Florida'],[37.09024],[-95.712891],2005/10/24,2005,10,24,,,,,,,,['SHELDUS\nhttp://webra.cas.sc.edu/sheldus_setup/sheldus_results.aspx\nNOAA\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf) \n(http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)'],"['Hurricane Wilma was a category 3 hurricane when it hit SW Florida. The storm caused strong damaging winds and major flooding across southeastern Florida. Prior to landfall, Wilma registered as a Category 5 and had an estimated pressure of 882 millibars in the northwestern Caribbean Sea, breaking the record of 888 millibars, previously held by Gilbert of 1988. NOAA reports damages of $20.5 billion and 35 fatalities.']",[]
96768d48e24d8bb4e6fc49cac5ae89ec,['TC-2005-000112-USA'],Tropical Cyclone,TC,United States,USA,"['Florida, Alabama, Mississippi, Tennessee, Georgia']",[37.09024],[-95.712891],2005/7/10,2005,7,10,,,,,,,,['SHELDUS\nNOAA\n(http://www.nhc.noaa.gov/pdf/NWS-TPC-5.pdf)\n(http://lwf.ncdc.noaa.gov/oa/reports/billionz.html#chron)'],"['Hurricane Dennis made landfall as a category 3 storm in the western Florida panhandle. The storm caused storm surge and wind damage along the Florida - Alabama coasts, along with scattered wind and flood damage in Georgia, Tennessee, and Mississippi. The storm caused $2.33 billion in damages  and at least 15 deaths.']",[]
be005338436614b5e435b0a290490af4,['TC-2005-000144-USA'],Tropical Cyclone,TC,United States,USA,[],[37.09024],[-95.712891],2005/8/29,2005,8,29,,,,,,,,['IFRC'],['Hurricane Katrina was a category-five hurricane on the Saffir-Simpson scale as it churned towards the southern coast of the United States on Sunday. The powerful storm weakened slightly to a category-four hurricane just before making landfall in the southern state of Louisiana early morning on 29 Aug with winds at around 140 miles per hour.'],[]
